Iteration,Start_CL,CL,Thrust(lbf),Error
442,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
443,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
444,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
445,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
446,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
447,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
448,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
449,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
450,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
451,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
452,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
453,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
454,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
455,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
456,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
457,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
458,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
459,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
460,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
461,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
462,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
463,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
464,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
465,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
466,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
467,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
468,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
469,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
470,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
471,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
472,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
473,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
474,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
475,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
476,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
477,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
478,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
479,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
480,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
481,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
482,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
483,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
484,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
485,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
486,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
487,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
488,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
489,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
490,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
491,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
492,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
493,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
494,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
495,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
496,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
497,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
498,1.0,1.058106198453955,20.918744016312033,0.015160471197008323
499,1.0,1.0000040198635443,21.400530950105892,0.006640590808431549
500,1.5,1.5678281267183947,15.890568103318815,6.399380557316666e-08
